time,x,y,theta,vx,vy,w,Uv,Uw,xg,yg,goalID,goalType,collisionTagID,reward,safetyViolated,U_constraint,rayAngle_0,rayDistance_0,rayTag_0,rayAngle_1,rayDistance_1,rayTag_1,rayAngle_2,rayDistance_2,rayTag_2,rayAngle_3,rayDistance_3,rayTag_3,rayAngle_4,rayDistance_4,rayTag_4,rayAngle_5,rayDistance_5,rayTag_5,rayAngle_6,rayDistance_6,rayTag_6,rayAngle_7,rayDistance_7,rayTag_7,rayAngle_8,rayDistance_8,rayTag_8,rayAngle_9,rayDistance_9,rayTag_9,rayAngle_10,rayDistance_10,rayTag_10,rayAngle_11,rayDistance_11,rayTag_11,rayAngle_12,rayDistance_12,rayTag_12,rayAngle_13,rayDistance_13,rayTag_13,rayAngle_14,rayDistance_14,rayTag_14,rayAngle_15,rayDistance_15,rayTag_15,rayAngle_16,rayDistance_16,rayTag_16,rayAngle_17,rayDistance_17,rayTag_17,rayAngle_18,rayDistance_18,rayTag_18,rayAngle_19,rayDistance_19,rayTag_19,rayAngle_20,rayDistance_20,rayTag_20,rayAngle_21,rayDistance_21,rayTag_21,rayAngle_22,rayDistance_22,rayTag_22,rayAngle_23,rayDistance_23,rayTag_23,rayAngle_24,rayDistance_24,rayTag_24,rayAngle_25,rayDistance_25,rayTag_25,rayAngle_26,rayDistance_26,rayTag_26,rayAngle_27,rayDistance_27,rayTag_27,rayAngle_28,rayDistance_28,rayTag_28,rayAngle_29,rayDistance_29,rayTag_29,rayAngle_30,rayDistance_30,rayTag_30,rayAngle_31,rayDistance_31,rayTag_31,rayAngle_32,rayDistance_32,rayTag_32,rayAngle_33,rayDistance_33,rayTag_33,rayAngle_34,rayDistance_34,rayTag_34,rayAngle_35,rayDistance_35,rayTag_35,rayAngle_36,rayDistance_36,rayTag_36
0.4399998,32.8825,1.580445,4.319753,-0.2001076,0.483189,-0.1751401,0.5835068,-0.2218239,5,13,0,0,0,-0.001998002,0,0.8053307,5.464153E-06,4.999999,0,-5.000006,4.999999,0,5.000017,4.999999,0,-9.999997,4.999998,0,10,4.999998,0,-14.99999,4.999999,0,15.00001,5,0,-19.99999,4.999999,0,20,4.999998,0,-25.00001,4.999999,0,25.00001,4.999999,0,-30.00001,4.999999,0,30.00002,4.999999,0,-35.00001,5,0,35,4.999999,0,-39.99998,5,0,40.00001,5,0,-44.99998,4.999999,0,45.00002,5,0,-50.00001,5,0,50.00001,5,0,-54.99999,4.999999,0,55.00002,5,0,-60.00002,5,0,60.00001,5.000001,0,-65.00001,5,0,65,4.999999,0,-70,4.999999,0,70,5,0,-74.99998,4.999998,0,75.00001,5,0,-79.99998,4.999998,0,80.00001,5,0,-85,5,0,85.00001,4.999999,0,-89.99999,5,0,90.00002,4.440888,1
0.4599998,32.87939,1.587962,4.31043,-0.1591506,0.3743797,-0.4661761,0.5835068,-0.2218239,5,13,0,0,0,-0.001998002,0,0.8053307,1.09283E-05,5,0,-4.999993,5,0,4.999994,4.999999,0,-9.999989,5,0,10.00002,5,0,-14.99998,5.000001,0,15.00001,5.000001,0,-20.00001,5,0,20.00001,5.000001,0,-24.99998,5.000001,0,25.00002,5.000001,0,-29.99999,5,0,30.00002,5,0,-35.00001,5,0,35.00001,5,0,-39.99998,5,0,40.00001,5,0,-45.00001,5.000001,0,45.00001,4.999999,0,-50,5,0,50.00001,5,0,-54.99998,5,0,55.00001,5,0,-60,5,0,60,5,0,-65,5.000001,0,65,5.000001,0,-69.99998,4.999999,0,70,5.000001,0,-75.00001,5.000002,0,75,5.000002,0,-80,5,0,79.99999,5.000001,0,-84.99999,5,0,84.99999,5.000001,0,-90,5.000002,0,90.00002,4.362512,1
0.4799998,32.87621,1.59545,4.301106,-0.1626341,0.3728796,-0.4661761,0.5835068,-0.2218239,5,13,0,0,0,-0.001998002,0,0.8053307,1.639246E-05,4.999999,0,-4.999994,5,0,5,4.999999,0,-9.999995,4.999999,0,10.00002,5,0,-15,4.999999,0,15.00002,5,0,-20.00002,4.999999,0,20,4.999999,0,-24.99998,5,0,25.00002,5,0,-29.99998,4.999999,0,30.00002,5,0,-34.99998,5,0,35.00001,5,0,-40.00002,5,0,40.00002,5.000001,0,-45.00002,5.000001,0,45.00002,5,0,-50,5,0,50.00001,5,0,-54.99998,4.999999,0,55.00002,5,0,-59.99998,4.999999,0,60.00001,4.999999,0,-65,5,0,65,5.000001,0,-70,5,0,70.00001,5,0,-75,5,0,75.00001,5,0,-79.99999,5,0,80,5,0,-84.99999,4.999999,0,84.99999,5.000001,0,-89.99999,4.999999,0,90.00002,4.287797,1
0.4999998,32.87295,1.602908,4.291783,-0.1661036,0.3713471,-0.4661761,0.5835068,-0.2218239,5,13,0,0,0,-0.001998002,0,0.8053307,5.464151E-06,5,0,-4.999993,5,0,5.000004,5.000001,0,-9.999993,5,0,10.00001,5.000001,0,-14.99999,5,0,15.00002,5.000001,0,-19.99999,5,0,20,5,0,-24.99998,5.000001,0,25.00001,5,0,-29.99998,5,0,30.00002,5,0,-34.99999,5.000001,0,35.00002,5.000001,0,-39.99998,5.000001,0,40.00001,5,0,-44.99998,5,0,45.00001,5,0,-50.00001,5.000001,0,50.00001,5,0,-55,5.000001,0,55.00002,5.000001,0,-60,5.000001,0,60.00001,5.000001,0,-65.00002,5.000002,0,65,5.000001,0,-70.00001,5.000001,0,70.00001,5,0,-74.99998,5,0,75.00002,5.000002,0,-79.99998,5,0,80,5.000001,0,-84.99999,5.000001,0,85.00001,5,0,-90,5.000002,0,90.00001,4.216502,1
0.5199998,32.86963,1.610335,4.282459,-0.1695584,0.3697821,-0.4661761,0.5835068,-0.2218239,5,13,0,0,0,-0.001998002,0,0.8053307,5.464155E-06,4.999997,0,-4.999991,4.999997,0,5.000018,4.999997,0,-10,4.999996,0,10,4.999996,0,-14.99999,4.999997,0,15.00001,4.999997,0,-20.00002,4.999997,0,20,4.999997,0,-25,4.999997,0,25.00001,4.999997,0,-29.99998,4.999997,0,30.00002,4.999996,0,-35.00001,4.999997,0,35.00001,4.999997,0,-39.99999,4.999998,0,40.00002,4.999998,0,-44.99999,4.999997,0,45.00002,4.999997,0,-49.99999,4.999997,0,50.00001,4.999998,0,-55,4.999997,0,55.00002,4.999997,0,-60.00001,4.999998,0,60.00001,4.999999,0,-65.00001,4.999999,0,64.99999,4.999997,0,-70.00001,4.999998,0,70,4.999997,0,-74.99999,4.999997,0,75,4.999999,0,-79.99999,4.999998,0,80,4.999998,0,-84.99999,4.999997,0,85,4.999998,0,-90,4.999999,0,90.00001,4.148406,1
0.5399998,32.86624,1.617731,4.273136,-0.1729987,0.3681851,-0.4661761,0.2655077,-0.8429643,5,13,0,0,0,-0.001998002,0,1.108472,5.464154E-06,4.999998,0,-4.999989,4.999999,0,5.000011,4.999999,0,-9.999997,4.999998,0,10,4.999998,0,-15,4.999998,0,15,4.999997,0,-20.00001,4.999998,0,20.00001,4.999998,0,-24.99998,4.999998,0,25.00001,4.999997,0,-29.99999,4.999998,0,30.00002,4.999997,0,-35.00002,4.999999,0,35.00001,4.999998,0,-40.00001,4.999999,0,40.00002,4.999999,0,-45,4.999999,0,45,4.999999,0,-50.00001,4.999999,0,50.00002,4.999998,0,-54.99999,4.999998,0,55.00002,4.999998,0,-59.99999,4.999997,0,60.00001,4.999998,0,-65,4.999999,0,65,4.999998,0,-69.99998,4.999997,0,70,5,0,-74.99999,4.999998,0,75.00001,5,0,-80,4.999998,0,80.00001,4.999998,0,-84.99999,4.999997,0,84.99999,4.999999,0,-89.99999,4.999998,0,90.00002,4.083301,1
0.5599998,32.86482,1.620754,4.241172,-0.07577324,0.1487214,-1.598182,0.2655077,-0.8429643,5,13,0,0,0,-0.001998002,0,1.108472,-5.464154E-06,4.999998,0,-5.000001,4.999998,0,4.999996,4.999998,0,-9.999991,4.999999,0,10.00001,4.999999,0,-14.99999,4.999998,0,15.00001,4.999999,0,-20,4.999998,0,20.00001,4.999998,0,-24.99998,4.999999,0,25.00001,4.999999,0,-29.99998,4.999998,0,30.00002,4.999999,0,-34.99998,4.999998,0,35,4.999998,0,-40.00001,4.999999,0,40.00002,5,0,-45,4.999998,0,45.00002,5,0,-49.99998,4.999998,0,50.00002,5,0,-55,4.999998,0,55.00002,4.999999,0,-60,4.999998,0,60.00002,4.999999,0,-64.99998,4.999999,0,65.00001,4.999998,0,-70.00001,5,0,70,5,0,-75,5,0,75,4.999999,0,-80.00001,5,0,80.00001,4.999999,0,-85.00001,5,0,85,4.643801,1,-90,4.999999,0,90.00001,3.83175,1
0.5799997,32.8633,1.62373,4.209208,-0.08048744,0.1462239,-1.598182,0.2655077,-0.8429643,5,13,0,0,0,-0.001998002,0,1.108472,5.464151E-06,5,0,-5.00001,5,0,5.00001,5.000001,0,-9.999994,5,0,10.00001,5,0,-14.99999,5,0,15.00001,5,0,-19.99998,5,0,20,5,0,-25.00001,5,0,25.00001,5,0,-29.99997,5,0,30.00002,5,0,-35.00001,5,0,35.00001,5,0,-40.00001,5.000001,0,40.00002,5,0,-44.99999,5,0,45.00001,5,0,-50,5.000001,0,50.00001,5,0,-55,5,0,55.00002,5.000001,0,-60.00001,5.000001,0,60.00001,5.000001,0,-64.99998,5,0,65,5,0,-70.00001,5.000001,0,70.00001,5,0,-74.99998,5,0,75.00001,5,0,-80.00001,5.000001,0,80,5.000001,0,-84.99998,5,0,85.00001,4.312788,1,-89.99999,4.999999,0,90.00001,3.613495,1
0.5999998,32.86169,1.626656,4.177245,-0.08511941,0.1435771,-1.598182,0.2655077,-0.8429643,5,13,0,0,0,-0.001998002,0,1.108472,0,5.000001,0,-5.000003,5.000001,0,5.000004,5.000001,0,-9.999987,5.000001,0,10.00001,5.000002,0,-15.00001,5.000001,0,15.00002,5.000002,0,-20.00001,5.000002,0,20.00001,5.000001,0,-25.00001,5.000001,0,25.00001,5,0,-29.99998,5.000001,0,30.00002,5,0,-34.99999,5.000001,0,35.00002,5.000001,0,-39.99999,5.000001,0,40.00001,5.000001,0,-45.00001,5.000002,0,45.00001,5.000003,0,-50.00001,5.000002,0,50.00001,5.000001,0,-55.00002,5.000002,0,55.00002,5,0,-60,5.000001,0,60.00001,5.000003,0,-64.99999,5.000002,0,65,5.000002,0,-69.99999,5,0,70,5.000002,0,-75,5.000002,0,75,5.000002,0,-80,5.000002,0,79.99999,4.946648,1,-85.00001,5.000002,0,85.00001,4.030462,1,-90,5.000002,0,90.00001,3.422598,1
0.6199998,32.85999,1.629529,4.145281,-0.08966441,0.1407835,-1.598182,0.2655077,-0.8429643,5,13,0,0,0,-0.001998002,0,1.108472,0,4.999999,0,-4.999994,5,0,5.000015,5,0,-9.999999,5,0,9.999994,5,0,-15,5,0,15.00001,5.000001,0,-20,5,0,20.00001,5,0,-25,5.000001,0,25.00002,5.000001,0,-30.00002,5.000001,0,30.00002,5.000001,0,-34.99998,5,0,35.00001,5,0,-39.99998,5.000001,0,40.00001,5,0,-44.99998,5,0,45.00002,5,0,-49.99999,5.000001,0,50.00001,5.000001,0,-55,5.000001,0,55.00002,5.000001,0,-59.99999,5,0,60.00001,5.000001,0,-64.99998,5,0,65,5.000001,0,-70.00002,5.000001,0,70.00001,5.000002,0,-74.99998,4.999999,0,75,5.000002,0,-80.00001,5.000001,0,80,4.569842,1,-85,5.000001,0,85,3.787117,1,-89.99998,5,0,90.00002,3.254457,1
0.6399997,32.8582,1.632346,4.113317,-0.09411778,0.137846,-1.598182,0.7412513,0.5875981,5,13,0,0,0,-0.001998002,0,1.32885,5.464152E-06,5,0,-4.999999,5,0,5.000005,5,0,-10,4.999999,0,10,4.999999,0,-14.99999,5,0,15.00002,5.000001,0,-20,5,0,20.00001,5,0,-25.00002,5,0,25.00002,5,0,-29.99999,5,0,30.00002,4.999999,0,-35,5,0,35.00001,4.999999,0,-40.00001,5,0,40.00001,5,0,-44.99999,5,0,45,5,0,-50.00001,5,0,50.00001,5,0,-55,5,0,55.00002,5.000001,0,-60,5,0,60.00001,5.000001,0,-64.99998,5,0,65,5,0,-70,5,0,70,5,0,-74.99999,5,0,75.00001,5,0,-80.00002,5.000001,0,80,4.251262,1,-85,5.000001,0,85,3.575478,1,-89.99998,4.999999,0,90.00002,3.105463,1
0.6599997,32.85381,1.63877,4.131903,-0.2132524,0.3251475,0.9292799,0.7412513,0.5875981,5,13,0,0,0,-0.001998002,0,1.32885,1.639245E-05,5,0,-4.999998,5,0,4.999999,5,0,-10.00001,5,0,10.00002,5.000001,0,-14.99999,5,0,15.00001,5.000001,0,-19.99999,5,0,20.00001,5,0,-24.99998,5.000001,0,25.00001,5.000001,0,-30,5.000001,0,30.00001,5,0,-34.99998,5,0,35.00002,5.000001,0,-40,5.000001,0,40.00002,5.000001,0,-45.00001,5.000001,0,45.00001,5,0,-50.00002,5.000001,0,50.00001,5.000001,0,-54.99998,5.000001,0,55.00002,5,0,-60,5.000001,0,60.00001,5.000002,0,-64.99999,5,0,65,5.000001,0,-70.00002,5.000002,0,70.00001,5.000002,0,-74.99999,5.000001,0,75.00001,5.000002,0,-79.99999,5.000002,0,80.00001,4.450605,1,-84.99998,5,0,85,3.712044,1,-90,5.000001,0,90.00001,3.204635,1
0.6799997,32.84955,1.645274,4.150489,-0.2071726,0.3290544,0.9292796,0.7412513,0.5875981,5,13,0,0,0,-0.001998002,0,1.32885,0,4.999997,0,-4.999997,4.999997,0,5.000012,4.999998,0,-10,4.999997,0,10,4.999998,0,-14.99999,4.999998,0,15.00002,4.999998,0,-19.99999,4.999998,0,20.00002,4.999998,0,-25.00001,4.999998,0,25.00002,4.999997,0,-30.00001,4.999998,0,30.00002,4.999996,0,-35.00002,4.999998,0,35.00002,4.999998,0,-39.99998,4.999998,0,40.00001,4.999999,0,-44.99998,4.999998,0,45.00002,4.999998,0,-49.99999,4.999997,0,50.00001,4.999998,0,-55,4.999998,0,55.00002,4.999999,0,-60,4.999997,0,60.00002,4.999999,0,-65,4.999998,0,65,4.999999,0,-69.99998,4.999997,0,70.00001,4.999999,0,-75,4.999998,0,75.00001,4.999999,0,-79.99998,4.999998,0,80.00001,4.669791,1,-84.99999,4.999998,0,84.99999,3.859901,1,-90,4.999999,0,90,3.310884,1
0.6999997,32.84541,1.651856,4.169075,-0.2010217,0.3328479,0.9292796,0.7412513,0.5875981,5,13,0,0,0,-0.001998002,0,1.32885,-5.464151E-06,5,0,-5.000004,5.000001,0,5.000009,5.000001,0,-9.999981,5.000001,0,10.00001,5.000001,0,-15,5,0,15.00001,5.000001,0,-20,5,0,20,5,0,-25,5.000002,0,25.00001,5.000001,0,-29.99999,5.000001,0,30.00002,5,0,-34.99998,5.000001,0,35.00001,5.000001,0,-40.00001,5.000002,0,40.00002,5.000002,0,-44.99999,5.000001,0,45.00001,5,0,-49.99999,5.000001,0,50.00002,5.000001,0,-55,5.000001,0,55.00002,5.000002,0,-60,5.000001,0,60.00001,5.000002,0,-65.00001,5.000003,0,65,5.000002,0,-70.00001,5.000001,0,70.00001,5,0,-75,5.000003,0,75,5.000002,0,-79.99998,5,0,80.00001,4.911808,1,-85.00001,5.000002,0,85.00001,4.020415,1,-90,5.000002,0,90,3.424926,1
0.7199997,32.84138,1.658514,4.18766,-0.1948012,0.3365264,0.9292796,0.7412513,0.5875981,5,13,0,0,0,-0.001998002,0,1.32885,1.639245E-05,5,0,-5.00001,5.000001,0,5.000009,5.000001,0,-9.999987,5.000001,0,9.999999,5,0,-14.99999,5.000001,0,15,5,0,-20.00001,5.000001,0,20,5,0,-24.99999,5.000001,0,25.00001,5,0,-29.99999,5.000001,0,30.00001,5,0,-34.99998,5.000001,0,35.00001,5,0,-40.00001,5.000001,0,40.00002,5.000001,0,-45.00001,5.000002,0,45.00002,5,0,-50.00001,5,0,50.00001,5.000002,0,-55,5.000001,0,55.00002,5.000002,0,-59.99999,5,0,60.00001,5.000001,0,-65.00001,5.000001,0,65,5,0,-70.00001,5.000001,0,70.00001,5.000001,0,-74.99998,5,0,75.00001,5.000001,0,-80.00002,5.000002,0,80,5.000002,0,-84.99999,5,0,85,4.195199,1,-89.99999,5.000001,0,90.00002,3.547583,1
0.7399997,32.83749,1.665246,4.206246,-0.1885132,0.3400885,0.9292796,0.9662611,0.4003949,5,13,0,0,0,-0.001998002,0,1.366656,-5.464154E-06,4.999997,0,-5.000012,4.999998,0,5.000006,4.999999,0,-10,4.999998,0,10,4.999998,0,-15.00001,4.999998,0,15,4.999999,0,-20,4.999998,0,20.00001,4.999999,0,-24.99998,4.999999,0,25.00001,4.999999,0,-30.00001,4.999999,0,30.00002,4.999999,0,-35,4.999998,0,35.00002,4.999999,0,-40.00001,5,0,40.00001,4.999999,0,-45,5,0,45.00001,4.999999,0,-49.99999,4.999998,0,50.00002,5,0,-55,4.999998,0,55.00002,4.999998,0,-60.00001,5,0,60,4.999999,0,-65.00001,4.999999,0,65,4.999999,0,-69.99998,4.999998,0,70.00001,4.999999,0,-75.00001,5,0,75.00001,4.999999,0,-80,4.999998,0,80,5,0,-84.99998,4.999998,0,85,4.38614,1,-90,5,0,90.00001,3.679798,1
0.7599997,32.83271,1.673868,4.21856,-0.2336357,0.4340113,0.6157027,0.9662611,0.4003949,5,13,0,0,0,-0.001998002,0,1.366656,1.09283E-05,4.999999,0,-4.999999,5,0,4.999999,5,0,-9.99999,5,0,10,4.999999,0,-14.99999,5,0,15.00001,4.999999,0,-20.00002,5,0,20.00001,5,0,-25,4.999999,0,25.00002,5,0,-30.00002,5,0,30.00002,4.999999,0,-34.99999,4.999999,0,35.00001,5,0,-40,4.999999,0,40.00002,5,0,-45,5,0,45.00002,5,0,-50.00002,5,0,50.00001,4.999999,0,-55,5,0,55.00002,5,0,-59.99999,4.999999,0,60,5,0,-65,5,0,65.00001,5,0,-69.99998,4.999999,0,70.00001,5,0,-75,5,0,75.00001,5.000001,0,-79.99999,4.999999,0,79.99999,4.999999,0,-84.99999,4.999999,0,85,4.533056,1,-89.99999,4.999998,0,90.00001,3.781884,1
0.7799997,32.82804,1.682549,4.230874,-0.2282738,0.4368554,0.6157026,0.9662611,0.4003949,5,13,0,0,0,-0.001998002,0,1.366656,5.464152E-06,5,0,-5.000005,5,0,5.00001,5,0,-10,4.999999,0,10.00001,5,0,-14.99999,5,0,15.00001,5.000001,0,-20.00001,4.999999,0,20.00002,5,0,-24.99998,5,0,25.00001,5,0,-30,5,0,30.00001,4.999999,0,-35.00001,5,0,35.00002,5,0,-40,5,0,40.00001,5.000001,0,-45,5,0,45,4.999999,0,-49.99999,5,0,50.00001,5.000001,0,-54.99999,4.999999,0,55.00001,5,0,-60,5,0,60.00001,5.000001,0,-65,5,0,65,5,0,-69.99998,4.999998,0,70.00001,5.000001,0,-74.99998,4.999999,0,75.00001,5.000001,0,-80,5,0,80,5,0,-85,5.000001,0,85.00001,4.689479,1,-89.99999,5,0,90.00001,3.889462,1
0.7999997,32.82347,1.691287,4.243188,-0.2228772,0.4396332,0.6157026,0.9662611,0.4003949,5,13,0,0,0,-0.001998002,0,1.366656,1.09283E-05,5,0,-5.00001,5,0,5,4.999999,0,-9.99999,4.999999,0,10,4.999999,0,-14.99999,5,0,15.00001,5,0,-19.99999,5,0,20.00001,5,0,-24.99998,5,0,25.00001,4.999999,0,-29.99998,5,0,30.00002,5,0,-35,5,0,35.00002,5,0,-39.99999,5.000001,0,40.00001,4.999999,0,-45.00002,5.000001,0,45.00001,5,0,-50,5,0,50.00002,5.000001,0,-54.99998,5,0,55.00002,5.000001,0,-59.99999,5,0,60.00001,5,0,-64.99998,5,0,65,5,0,-70,5,0,70.00001,5.000002,0,-74.99998,4.999999,0,75.00001,5,0,-79.99998,5,0,80,5.000001,0,-84.99999,5,0,85.00001,4.856335,1,-90,5.000001,0,90.00001,4.002964,1
0.8199997,32.81901,1.70008,4.255502,-0.2174469,0.4423444,0.6157026,0.9662611,0.4003949,5,13,0,0,0,-0.001998002,0,1.366656,1.09283E-05,5.000001,0,-4.999998,5,0,5.00001,5.000001,0,-9.999992,5.000001,0,10.00001,5,0,-15,5,0,15.00001,5,0,-20.00002,5,0,20.00001,5,0,-25.00001,5,0,25.00001,5,0,-30.00001,5,0,30.00002,5,0,-34.99999,5.000001,0,35.00001,5,0,-39.99998,5,0,40.00001,5.000001,0,-44.99998,5,0,45.00001,5.000001,0,-50,5.000001,0,50,5.000001,0,-55.00002,5.000002,0,55.00002,5.000002,0,-60,5.000001,0,60.00002,5.000001,0,-64.99999,5,0,65.00001,5.000001,0,-69.99998,5,0,70,5.000001,0,-75,5.000002,0,75.00001,5.000002,0,-80,5.000001,0,80.00001,5,0,-85,5.000002,0,85.00001,5,0,-89.99999,5,0,90.00002,4.122863,1
0.8399997,32.81466,1.708928,4.267816,-0.2119834,0.4449885,0.6157026,0.4023513,0.1557989,5,13,0,0,0,-0.001998002,0,0.5581502,5.464151E-06,5,0,-5.00001,5.000001,0,5.000014,5.000001,0,-9.999992,5.000001,0,10.00001,5.000001,0,-15,5,0,15.00001,5.000001,0,-20.00002,5.000001,0,20.00001,5.000001,0,-24.99998,5.000001,0,25.00002,5.000001,0,-29.99999,5.000001,0,30.00001,5,0,-35.00001,5,0,35,5,0,-39.99999,5.000001,0,40.00001,5.000001,0,-45,5.000001,0,45,5.000001,0,-50.00001,5.000001,0,50.00001,5.000001,0,-54.99999,5,0,55.00002,5,0,-59.99999,5,0,60.00001,5.000001,0,-64.99998,5,0,65,5.000001,0,-69.99998,4.999999,0,70,5.000002,0,-75.00001,5.000003,0,75.00001,5.000002,0,-80,5.000001,0,79.99999,5.000003,0,-84.99999,5,0,85,5.000003,0,-90.00001,5.000004,0,90.00001,4.249694,1
0.8599997,32.81225,1.713993,4.274364,-0.1189803,0.2540305,0.3274206,0.4023513,0.1557989,5,13,0,0,0,-0.001998002,0,0.5581502,0,5,0,-5.00001,5,0,5.00001,5,0,-9.999986,4.999999,0,10.00002,5,0,-14.99999,5,0,15.00001,5,0,-19.99999,5,0,20.00001,5,0,-24.99998,5,0,25.00001,5,0,-29.99998,4.999999,0,30.00002,5,0,-35,5,0,35.00001,5,0,-40.00001,5.000001,0,40.00001,5,0,-44.99999,5,0,45.00002,5,0,-50.00002,5,0,50.00001,5,0,-55.00002,5.000001,0,55.00002,5,0,-60.00002,5.000001,0,60.00001,5.000001,0,-65.00001,5.000001,0,65.00001,5,0,-70.00001,5,0,70.00001,5,0,-74.99999,5,0,75.00001,5,0,-80.00001,5.000001,0,80.00001,5,0,-85.00001,5,0,85,4.999999,0,-89.99999,5,0,90.00002,4.320959,1
0.8799996,32.80987,1.719074,4.280913,-0.1173142,0.2548042,0.3274207,0.4023513,0.1557989,5,13,0,0,0,-0.001998002,0,0.5581502,1.09283E-05,4.999999,0,-5,4.999999,0,5.000005,5,0,-10,5,0,10,4.999999,0,-15,5,0,15,5,0,-20,4.999999,0,20,4.999999,0,-24.99998,5,0,25.00002,5,0,-30.00002,5,0,30.00002,5.000001,0,-34.99999,5,0,35,4.999999,0,-40,5,0,40.00001,5,0,-45,5,0,45.00002,5,0,-50.00001,5,0,50.00001,5,0,-55,5,0,55.00002,5.000001,0,-60.00001,5.000001,0,60.00001,5,0,-64.99999,5,0,65,5,0,-69.99998,4.999999,0,70,5,0,-75,5.000001,0,75,5,0,-80.00001,5.000001,0,80.00001,5,0,-85.00001,5.000001,0,85.00001,5,0,-89.99999,4.999999,0,90.00002,4.394471,1
0.8999996,32.80752,1.72417,4.287461,-0.1156431,0.2555669,0.3274207,0.4023513,0.1557989,5,13,0,0,0,-0.001998002,0,0.5581502,-5.464152E-06,4.999999,0,-4.999995,4.999999,0,5.000006,4.999999,0,-10,4.999999,0,10.00001,4.999999,0,-15,4.999999,0,15,4.999998,0,-19.99999,4.999999,0,20,4.999998,0,-24.99998,4.999999,0,25.00002,4.999999,0,-30.00001,4.999999,0,30.00002,4.999999,0,-34.99997,4.999999,0,35.00001,4.999998,0,-39.99999,4.999999,0,40,4.999998,0,-44.99999,4.999999,0,45.00001,5,0,-50,4.999999,0,50.00002,4.999998,0,-55,4.999999,0,55.00002,4.999999,0,-59.99999,4.999999,0,60.00001,4.999999,0,-64.99999,4.999999,0,65.00001,4.999999,0,-70,5,0,70.00001,5,0,-74.99998,4.999999,0,75,5.000001,0,-79.99999,4.999998,0,80,4.999999,0,-84.99999,4.999998,0,85,5,0,-89.99999,4.999998,0,90.00002,4.470335,1
0.9199997,32.80521,1.729281,4.294009,-0.1139671,0.2563187,0.3274207,0.4023513,0.1557989,5,13,0,0,0,-0.001998002,0,0.5581502,1.09283E-05,5,0,-5.00001,5,0,4.999994,4.999999,0,-9.99999,4.999999,0,10.00001,4.999999,0,-15.00001,5,0,15,5,0,-20.00001,5,0,20.00002,5,0,-25.00002,5,0,25.00001,5,0,-29.99998,5,0,30.00002,5,0,-34.99998,5,0,35.00001,5,0,-39.99998,5,0,40.00002,5.000001,0,-45,5,0,45.00001,5.000001,0,-50,5,0,50.00001,5.000001,0,-55.00002,5.000001,0,55.00002,5.000001,0,-60,5,0,60.00001,5,0,-64.99998,4.999999,0,65,5.000001,0,-69.99998,4.999999,0,70,5,0,-74.99998,5,0,75.00001,5,0,-80.00001,5.000001,0,80,5,0,-85.00001,5.000001,0,85,5.000001,0,-89.99999,5,0,90.00002,4.548658,1
0.9399996,32.80293,1.734408,4.300558,-0.1122862,0.2570595,0.3274207,0.9015592,-0.2412363,5,13,0,0,0,-0.001998002,0,1.142796,1.639245E-05,5,0,-4.999989,5,0,4.999999,5,0,-9.999995,4.999999,0,10.00001,5,0,-15,4.999999,0,15.00001,5,0,-20,4.999999,0,20,5,0,-25.00001,5,0,25.00001,5,0,-30,5,0,30.00002,5,0,-35.00001,5.000001,0,35,4.999999,0,-40,5,0,40.00001,5,0,-44.99999,5,0,45.00002,5.000001,0,-49.99999,5,0,50.00001,5,0,-55,5,0,55.00001,5,0,-60,5,0,60.00001,5.000001,0,-65,5,0,65.00001,5,0,-69.99998,4.999999,0,70.00001,5,0,-75.00001,5,0,75.00001,5.000001,0,-80.00001,5.000001,0,80.00001,5,0,-84.99999,4.999999,0,85.00001,4.999999,0,-90,5.000001,0,90.00001,4.629558,1
0.9599996,32.79853,1.744489,4.291685,-0.2246233,0.5020447,-0.4436246,0.9015592,-0.2412363,5,13,0,0,0,-0.001998002,0,1.142796,1.092831E-05,4.999998,0,-5.000007,4.999998,0,5.000018,4.999998,0,-9.999999,4.999998,0,10.00001,4.999999,0,-14.99998,4.999998,0,15,4.999998,0,-20,4.999997,0,19.99999,4.999997,0,-25.00001,4.999998,0,25.00001,4.999997,0,-30.00002,4.999998,0,30.00002,4.999997,0,-35,4.999999,0,35.00002,4.999998,0,-40.00002,4.999999,0,40.00001,4.999998,0,-44.99999,4.999998,0,45,4.999997,0,-50,4.999998,0,50.00001,4.999999,0,-54.99999,4.999998,0,55.00001,4.999997,0,-59.99998,4.999997,0,60.00001,4.999997,0,-65,4.999999,0,65,4.999998,0,-70.00002,4.999999,0,70,5,0,-75.00002,5,0,75,5,0,-80.00002,5,0,80,4.999999,0,-85.00001,4.999999,0,85,4.999998,0,-89.99999,4.999998,0,90.00002,4.562253,1
